5.000000,-12.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
5.000000,-13.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
6.000000,-13.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
6.000000,-12.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-1.840967,-12.063593,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
2.000000,-12.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-9.000000,-7.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-9.000000,-8.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-9.000000,-9.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-9.000000,-10.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-9.000000,-11.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-8.000000,-11.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-8.000000,-10.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-8.000000,-9.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-8.000000,-8.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-8.000000,-7.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-7.000000,-7.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-7.000000,-8.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-7.000000,-9.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-7.000000,-10.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
-7.000000,-11.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
2.000000,-14.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
2.000000,-16.000000,1,5,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1,1
5.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
6.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
7.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
8.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,2.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,0.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
4.000000,-2.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
4.000000,-3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-2.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-4.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
4.000000,-4.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
5.000000,-4.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
8.000000,-4.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
6.000000,-4.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-4.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-5.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
5.000000,-5.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-5.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-6.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-7.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
10.000000,-7.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
10.000000,-8.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
10.000000,-9.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
10.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
8.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
7.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
6.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-1.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
0.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
1.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
4.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,2.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-3.000000,1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-4.000000,1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-5.000000,1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-5.000000,-2.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,0.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-2.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-3.000000,-3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-4.000000,-3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
4.000000,-1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
4.000000,2.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-8.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
5.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
5.000000,-9.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-5.000000,0.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-5.000000,-1.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
6.000000,-7.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
7.000000,-7.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
2.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
3.000000,3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-6.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-5.000000,-3.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
4.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-1.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
5.000000,-7.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
0.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
3.000000,-10.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
8.000000,-7.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
5.000000,-6.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
7.000000,-9.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
9.000000,-8.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-9.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
-2.000000,-7.000000,2,3,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,1
1.000000,0.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
2.000000,-1.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
3.000000,-1.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
3.000000,0.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
3.000000,-2.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
2.000000,-2.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
1.000000,-2.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-2.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-2.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-3.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-4.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-5.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-6.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-7.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-8.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
-1.000000,-9.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-9.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-8.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
1.000000,-8.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-7.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-6.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-5.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-4.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
0.000000,-3.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
1.000000,-3.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
2.000000,-3.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
3.000000,-3.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
3.000000,-4.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
2.000000,-4.000000,3,4,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0,0
